age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
42.5, 14, 40, *, *, *, *, *, Prof-specialty, *, Divorced
42.5, 14, 40, *, *, *, *, *, Prof-specialty, *, Married-civ-spouse
27.5, 12, 37.5, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
27.5, 12, 37.5, Private, United-States, *, White, *, *, <=50K, Never-married
27.5, 12, 37.5, Private, United-States, *, White, *, *, <=50K, Never-married
27.5, 12, 37.5, Private, United-States, *, White, *, *, <=50K, Never-married
27.5, 12, 37.5, Private, United-States, *, White, *, *, <=50K, Married-civ-spouse
32.5, 9, 32.5, Private, United-States, Female, *, *, *, <=50K, Never-married
32.5, 9, 32.5, Private, United-States, Female, *, *, *, <=50K, Never-married
32.5, 9, 32.5, Private, United-States, Female, *, *, *, <=50K, Separated
32.5, 9, 32.5, Private, United-States, Female, *, *, *, <=50K, Never-married
32.5, 9, 32.5, Private, United-States, Female, *, *, *, <=50K, Divorced
40.5, 9.5, 26, *, United-States, Female, *, *, *, <=50K, Widowed
40.5, 9.5, 26, *, United-States, Female, *, *, *, <=50K, Divorced
40.5, 9.5, 26, *, United-States, Female, *, *, *, <=50K, Married-civ-spouse
40.5, 9.5, 26, *, United-States, Female, *, *, *, <=50K, Divorced
40.5, 9.5, 26, *, United-States, Female, *, *, *, <=50K, Divorced
47, 10, 39, *, America, Female, White, *, *, <=50K, Divorced
47, 10, 39, *, America, Female, White, *, *, <=50K, Divorced
47, 10, 39, *, America, Female, White, *, *, <=50K, Never-married
47, 10, 39, *, America, Female, White, *, *, <=50K, Never-married
47, 10, 39, *, America, Female, White, *, *, <=50K, Married-civ-spouse
34.5, 13, 42.5, *, *, *, *, *, *, *, Never-married
34.5, 13, 42.5, *, *, *, *, *, *, *, Married-civ-spouse
34.5, 13, 42.5, *, *, *, *, *, *, *, Never-married
34.5, 13, 42.5, *, *, *, *, *, *, *, Married-civ-spouse
34.5, 13, 42.5, *, *, *, *, *, *, *, Married-civ-spouse
71, 11, 22, *, *, *, *, *, *, <=50K, Separated
71, 11, 22, *, *, *, *, *, *, <=50K, Widowed
71, 11, 22, *, *, *, *, *, *, <=50K, Divorced
71, 11, 22, *, *, *, *, *, *, <=50K, Married-spouse-absent
71, 11, 22, *, *, *, *, *, *, <=50K, Divorced
29, 9, 40, Private, *, *, *, *, *, <=50K, Never-married
29, 9, 40, Private, *, *, *, *, *, <=50K, Divorced
29, 9, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
29, 9, 40, Private, *, *, *, *, *, <=50K, Divorced
29, 9, 40, Private, *, *, *, *, *, <=50K, Married-civ-spouse
41, 12, 51, *, *, *, White, *, *, *, Never-married
41, 12, 51, *, *, *, White, *, *, *, Married-civ-spouse
41, 12, 51, *, *, *, White, *, *, *, Married-civ-spouse
41, 12, 51, *, *, *, White, *, *, *, Married-civ-spouse
41, 12, 51, *, *, *, White, *, *, *, Married-civ-spouse
33, 9, 42.5, *, United-States, Male, White, *, *, *, Married-civ-spouse
33, 9, 42.5, *, United-States, Male, White, *, *, *, Married-civ-spouse
33, 9, 42.5, *, United-States, Male, White, *, *, *, Divorced
33, 9, 42.5, *, United-States, Male, White, *, *, *, Married-civ-spouse
33, 9, 42.5, *, United-States, Male, White, *, *, *, Married-civ-spouse
22, 9.5, 14, *, United-States, *, White, *, *, <=50K, Never-married
22, 9.5, 14, *, United-States, *, White, *, *, <=50K, Never-married
22, 9.5, 14, *, United-States, *, White, *, *, <=50K, Never-married
22, 9.5, 14, *, United-States, *, White, *, *, <=50K, Never-married
22, 9.5, 14, *, United-States, *, White, *, *, <=50K, Never-married
45, 10, 39, Gov, United-States, *, *, *, *, *, Married-civ-spouse
45, 10, 39, Gov, United-States, *, *, *, *, *, Married-civ-spouse
45, 10, 39, Gov, United-States, *, *, *, *, *, Married-civ-spouse
45, 10, 39, Gov, United-States, *, *, *, *, *, Married-civ-spouse
45, 10, 39, Gov, United-States, *, *, *, *, *, Divorced
59, 16, 20.5, *, *, Male, *, *, *, *, Married-civ-spouse
59, 16, 20.5, *, *, Male, *, *, *, *, Married-civ-spouse
59, 16, 20.5, *, *, Male, *, *, *, *, Married-civ-spouse
59, 16, 20.5, *, *, Male, *, *, *, *, Divorced
59, 16, 20.5, *, *, Male, *, *, *, *, Never-married
24.5, 4, 44, Self, *, *, White, *, *, <=50K, Married-civ-spouse
24.5, 4, 44, Self, *, *, White, *, *, <=50K, Married-civ-spouse
24.5, 4, 44, Self, *, *, White, *, *, <=50K, Never-married
24.5, 4, 44, Self, *, *, White, *, *, <=50K, Married-civ-spouse
24.5, 4, 44, Self, *, *, White, *, *, <=50K, Never-married
28.5, 14.5, 47.5, *, United-States, *, *, *, *, *, Never-married
28.5, 14.5, 47.5, *, United-States, *, *, *, *, *, Never-married
28.5, 14.5, 47.5, *, United-States, *, *, *, *, *, Never-married
28.5, 14.5, 47.5, *, United-States, *, *, *, *, *, Never-married
28.5, 14.5, 47.5, *, United-States, *, *, *, *, *, Never-married
26.5, 7, 40, *, United-States, *, *, *, *, <=50K, Never-married
26.5, 7, 40, *, United-States, *, *, *, *, <=50K, Separated
26.5, 7, 40, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
26.5, 7, 40, *, United-States, *, *, *, *, <=50K, Never-married
26.5, 7, 40, *, United-States, *, *, *, *, <=50K, Separated
38, 10, 40, *, *, *, *, *, *, <=50K, Never-married
38, 10, 40, *, *, *, *, *, *, <=50K, Divorced
38, 10, 40, *, *, *, *, *, *, <=50K, Divorced
38, 10, 40, *, *, *, *, *, *, <=50K, Never-married
38, 10, 40, *, *, *, *, *, *, <=50K, Never-married
90, 9, 47.5, Self, United-States, Male, *, *, *, *, Never-married
90, 9, 47.5, Self, United-States, Male, *, *, *, *, Married-civ-spouse
90, 9, 47.5, Self, United-States, Male, *, *, *, *, Married-civ-spouse
90, 9, 47.5, Self, United-States, Male, *, *, *, *, Never-married
90, 9, 47.5, Self, United-States, Male, *, *, *, *, Married-civ-spouse
59, 5, 40, *, United-States, *, *, *, *, <=50K, Never-married
59, 5, 40, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
59, 5, 40, *, United-States, *, *, *, *, <=50K, Widowed
59, 5, 40, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
59, 5, 40, *, United-States, *, *, *, *, <=50K, Widowed
28.5, 10, 46, *, United-States, *, *, *, *, *, Never-married
28.5, 10, 46, *, United-States, *, *, *, *, *, Married-civ-spouse
28.5, 10, 46, *, United-States, *, *, *, *, *, Married-civ-spouse
28.5, 10, 46, *, United-States, *, *, *, *, *, Divorced
28.5, 10, 46, *, United-States, *, *, *, *, *, Divorced
44, 9.5, 50, Self, *, *, *, *, *, *, Married-civ-spouse
44, 9.5, 50, Self, *, *, *, *, *, *, Married-civ-spouse
44, 9.5, 50, Self, *, *, *, *, *, *, Divorced
44, 9.5, 50, Self, *, *, *, *, *, *, Married-civ-spouse
44, 9.5, 50, Self, *, *, *, *, *, *, Married-civ-spouse
25, 6, 29.5, Private, United-States, *, White, *, *, <=50K, Never-married
25, 6, 29.5, Private, United-States, *, White, *, *, <=50K, Never-married
25, 6, 29.5, Private, United-States, *, White, *, *, <=50K, Never-married
25, 6, 29.5, Private, United-States, *, White, *, *, <=50K, Never-married
25, 6, 29.5, Private, United-States, *, White, *, *, <=50K, Never-married
50, 14, 98, *, America, Male, *, *, manual-labor, <=50K, Married-civ-spouse
50, 14, 98, *, America, Male, *, *, manual-labor, <=50K, Married-civ-spouse
50, 14, 98, *, America, Male, *, *, manual-labor, <=50K, Never-married
50, 14, 98, *, America, Male, *, *, manual-labor, <=50K, Never-married
50, 14, 98, *, America, Male, *, *, manual-labor, <=50K, Married-civ-spouse
26, 13, 17.5, *, *, *, White, *, services, *, Never-married
26, 13, 17.5, *, *, *, White, *, services, *, Never-married
26, 13, 17.5, *, *, *, White, *, services, *, Never-married
26, 13, 17.5, *, *, *, White, *, services, *, Married-civ-spouse
26, 13, 17.5, *, *, *, White, *, services, *, Never-married
33, 11, 27.5, Private, United-States, *, White, *, *, *, Never-married
33, 11, 27.5, Private, United-States, *, White, *, *, *, Married-civ-spouse
33, 11, 27.5, Private, United-States, *, White, *, *, *, Never-married
33, 11, 27.5, Private, United-States, *, White, *, *, *, Never-married
33, 11, 27.5, Private, United-States, *, White, *, *, *, Never-married
33, 9.5, 55, *, *, *, *, *, *, *, Married-spouse-absent
33, 9.5, 55, *, *, *, *, *, *, *, Married-civ-spouse
33, 9.5, 55, *, *, *, *, *, *, *, Never-married
33, 9.5, 55, *, *, *, *, *, *, *, Never-married
33, 9.5, 55, *, *, *, *, *, *, *, Never-married
