age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
25, 10, 42, Private, United-States, Male, White, Not-in-family, *, <=50K, Never-married
33, 10, 40, Private, United-States, Female, *, *, *, <=50K, Divorced
33, 10, 40, Private, United-States, Female, *, *, *, <=50K, Divorced
28, 15, 55, Private, United-States, Male, White, *, *, >50K, Never-married
28, 15, 55, Private, United-States, Male, White, *, *, >50K, Married-civ-spouse
40, 10, 39, Gov, United-States, Female, White, Not-in-family, *, <=50K, Never-married
40, 10, 39, Gov, United-States, Female, White, Not-in-family, *, <=50K, Never-married
38, 14, 75, *, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
38, 14, 75, *, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
23.5, 9, 40, *, United-States, Male, White, Own-child, *, <=50K, Never-married
23.5, 9, 40, *, United-States, Male, White, Own-child, *, <=50K, Never-married
42, 9.5, 20, Self-emp-not-inc, United-States, *, White, *, *, <=50K, Married-civ-spouse
42, 9.5, 20, Self-emp-not-inc, United-States, *, White, *, *, <=50K, Married-civ-spouse
36, 9, 34.5, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
36, 9, 34.5, Private, United-States, Female, White, Not-in-family, Other-service, <=50K, Never-married
40.5, 12, 60, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
40.5, 12, 60, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
42, 13, 40, Self, United-States, Female, *, *, *, <=50K, Married-civ-spouse
42, 13, 40, Self, United-States, Female, *, *, *, <=50K, Married-spouse-absent
59, 6, 35, Local-gov, United-States, *, *, *, *, <=50K, Widowed
59, 6, 35, Local-gov, United-States, *, *, *, *, <=50K, Married-civ-spouse
19.5, 10, 40, *, United-States, Male, White, Own-child, *, <=50K, Never-married
19.5, 10, 40, *, United-States, Male, White, Own-child, *, <=50K, Never-married
60, 10, 22, Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
60, 10, 22, Private, United-States, *, White, Not-in-family, *, <=50K, Widowed
43.5, 9, 40, Self, *, Male, *, Husband, manual-labor, *, Married-civ-spouse
43.5, 9, 40, Self, *, Male, *, Husband, manual-labor, *, Married-civ-spouse
20, 9, 40, Private, United-States, Female, White, *, Other-service, <=50K, Never-married
20, 9, 40, Private, United-States, Female, White, *, Other-service, <=50K, Never-married
47, 11, 45, Private, United-States, *, White, *, *, <=50K, Widowed
47, 11, 45, Private, United-States, *, White, *, *, <=50K, Married-spouse-absent
50, 4, 40, Private, United-States, Male, White, *, Craft-repair, <=50K, Divorced
50, 4, 40, Private, United-States, Male, White, *, Craft-repair, <=50K, Married-spouse-absent
64, 9, 40, Self, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
64, 9, 40, Self, United-States, Male, White, Husband, Exec-managerial, >50K, Married-civ-spouse
33, 13, 45, Self, United-States, Female, White, Not-in-family, *, <=50K, Never-married
33, 13, 45, Self, United-States, Female, White, Not-in-family, *, <=50K, Never-married
61, 9, 40, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
61, 9, 40, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
17, 5, 24, Private, United-States, Male, White, *, Other-service, <=50K, Never-married
17, 5, 24, Private, United-States, Male, White, *, Other-service, <=50K, Never-married
50, 14, 98, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
50, 14, 98, Self, United-States, Male, White, Husband, *, *, Married-civ-spouse
28, 15, 37.5, *, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
28, 15, 37.5, *, United-States, Male, White, Own-child, Prof-specialty, <=50K, Never-married
30, 9, 40, Private, United-States, *, White, *, *, <=50K, Divorced
30, 9, 40, Private, United-States, *, White, *, *, <=50K, Never-married
44, 10, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
44, 10, 40, Private, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
26, 10, 48, Private, United-States, Female, White, Wife, *, *, Married-civ-spouse
26, 10, 48, Private, United-States, Female, White, Wife, *, *, Married-civ-spouse
22, 13, 15, Private, *, Female, White, Not-in-family, services, <=50K, Never-married
22, 13, 15, Private, *, Female, White, Not-in-family, services, <=50K, Never-married
60, 13, 43.5, Private, United-States, Female, White, Not-in-family, *, *, Divorced
60, 13, 43.5, Private, United-States, Female, White, Not-in-family, *, *, Divorced
57, 14, 40, Gov, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
57, 14, 40, Gov, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
29, 13, 56, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
29, 13, 56, *, United-States, Male, White, Not-in-family, *, <=50K, Never-married
65, 9, 28, *, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
65, 9, 28, *, United-States, Male, White, Husband, Transport-moving, <=50K, Married-civ-spouse
37, 13, 62, Self, United-States, Female, White, Not-in-family, services, <=50K, Divorced
37, 13, 62, Self, United-States, Female, White, Not-in-family, services, <=50K, Divorced
23, 10, 25, Private, United-States, Female, *, Not-in-family, *, <=50K, Never-married
23, 10, 25, Private, United-States, Female, *, Not-in-family, *, <=50K, Never-married
33, 9, 45, Private, United-States, Male, White, *, Transport-moving, *, Married-civ-spouse
33, 9, 45, Private, United-States, Male, White, *, Transport-moving, *, Divorced
26, 12, 45, Private, United-States, Male, White, Not-in-family, services, <=50K, Never-married
26, 12, 45, Private, United-States, Male, White, Not-in-family, services, <=50K, Never-married
42, 10, 54, Self, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
42, 10, 54, Self, United-States, Male, White, Husband, manual-labor, *, Married-civ-spouse
34, 14, 37.5, *, *, *, *, *, Exec-managerial, >50K, Married-civ-spouse
34, 14, 37.5, *, *, *, *, *, Exec-managerial, >50K, Married-civ-spouse
29, 10, 40, Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
29, 10, 40, Private, United-States, *, White, Not-in-family, *, <=50K, Divorced
29, 8, 40, Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
29, 8, 40, Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
43.5, 10, 54, Private, United-States, *, White, *, *, >50K, Married-civ-spouse
43.5, 10, 54, Private, United-States, *, White, *, *, >50K, Divorced
58, 9, 40, Self, United-States, Male, White, *, manual-labor, <=50K, Married-civ-spouse
58, 9, 40, Self, United-States, Male, White, *, manual-labor, <=50K, Divorced
66, 9, 55, Private, United-States, Male, White, *, Transport-moving, <=50K, Never-married
66, 9, 55, Private, United-States, Male, White, *, Transport-moving, <=50K, Divorced
41, 10, 47.5, Private, United-States, Male, Black, *, manual-labor, <=50K, Never-married
41, 10, 47.5, Private, United-States, Male, Black, *, manual-labor, <=50K, Married-civ-spouse
20, 3, 48, Private, Central-America, Male, White, *, Other-service, <=50K, Never-married
20, 3, 48, Private, Central-America, Male, White, *, Other-service, <=50K, Never-married
45, 9, 40, Private, United-States, Male, Black, *, *, <=50K, Married-civ-spouse
45, 9, 40, Private, United-States, Male, Black, *, *, <=50K, Never-married
37, 9, 40, Gov, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
37, 9, 40, Gov, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
33, 9, 20, Private, United-States, *, White, *, *, <=50K, Never-married
33, 9, 20, Private, United-States, *, White, *, *, <=50K, Never-married
22, 10, 40, *, United-States, Female, Black, Own-child, *, <=50K, Never-married
22, 10, 40, *, United-States, Female, Black, Own-child, *, <=50K, Never-married
56, 13, 27.5, Self, *, Male, White, Not-in-family, *, <=50K, Married-spouse-absent
56, 13, 27.5, Self, *, Male, White, Not-in-family, *, <=50K, Divorced
32, 13, 25, Private, United-States, Male, White, Own-child, *, <=50K, Never-married
32, 13, 25, Private, United-States, Male, White, Own-child, *, <=50K, Never-married
27, 9, 40, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
27, 9, 40, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
46, 8, 30, *, United-States, Male, White, Husband, manual-labor, <=50K, Married-civ-spouse
46, 8, 30, *, United-States, Male, White, Husband, manual-labor, <=50K, Married-civ-spouse
40, 11, 40, Private, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
40, 11, 40, Private, United-States, Male, *, Husband, *, >50K, Married-civ-spouse
42, 9, 37.5, Private, United-States, Female, White, *, *, <=50K, Married-civ-spouse
42, 9, 37.5, Private, United-States, Female, White, *, *, <=50K, Married-spouse-absent
26.5, 5, 40, Self, *, Male, White, *, Craft-repair, <=50K, Married-civ-spouse
26.5, 5, 40, Self, *, Male, White, *, Craft-repair, <=50K, Never-married
47.5, 13, 47.5, Self, United-States, Male, White, *, Exec-managerial, >50K, Divorced
47.5, 13, 47.5, Self, United-States, Male, White, *, Exec-managerial, >50K, Married-civ-spouse
22.5, 9, 57.5, Private, United-States, Male, White, *, *, <=50K, Married-spouse-absent
22.5, 9, 57.5, Private, United-States, Male, White, *, *, <=50K, Married-civ-spouse
26, 10, 17.5, *, United-States, Female, *, *, Adm-clerical, <=50K, Never-married
26, 10, 17.5, *, United-States, Female, *, *, Adm-clerical, <=50K, Married-spouse-absent
20, 10, 13, *, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
20, 10, 13, *, United-States, Female, White, Own-child, Adm-clerical, <=50K, Never-married
46, 5, 45.5, Private, America, Female, *, *, manual-labor, <=50K, Divorced
46, 5, 45.5, Private, America, Female, *, *, manual-labor, <=50K, Divorced
36, 10, 40, Gov, United-States, Female, White, *, Transport-moving, <=50K, Married-civ-spouse
36, 10, 40, Gov, United-States, Female, White, *, Transport-moving, <=50K, Divorced
44.5, 10, 17, Private, United-States, Female, White, *, Adm-clerical, *, Married-civ-spouse
44.5, 10, 17, Private, United-States, Female, White, *, Adm-clerical, *, Divorced
37, 9, 40, Private, United-States, Female, White, *, Other-service, *, Married-civ-spouse
37, 9, 40, Private, United-States, Female, White, *, Other-service, *, Divorced
44, 10, 40, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
44, 10, 40, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
35, 10, 50, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
35, 10, 50, Self, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
24, 9, 40, Private, United-States, *, *, *, manual-labor, <=50K, Never-married
24, 9, 40, Private, United-States, *, *, *, manual-labor, <=50K, Married-civ-spouse
56.5, 16, 60, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
56.5, 16, 60, Private, United-States, Male, White, Husband, *, >50K, Married-civ-spouse
35, 8.5, 50, Private, United-States, Male, White, Not-in-family, Craft-repair, *, Divorced
35, 8.5, 50, Private, United-States, Male, White, Not-in-family, Craft-repair, *, Divorced
21.5, 10, 35, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
21.5, 10, 35, Private, United-States, Male, White, Husband, *, <=50K, Married-civ-spouse
38.5, 7.5, 37.5, Private, United-States, Female, *, Unmarried, *, <=50K, Never-married
38.5, 7.5, 37.5, Private, United-States, Female, *, Unmarried, *, <=50K, Widowed
27.5, 9, 60, Private, United-States, Male, White, *, Transport-moving, <=50K, Married-civ-spouse
27.5, 9, 60, Private, United-States, Male, White, *, Transport-moving, <=50K, Never-married
28.5, 9, 72, *, America, Male, *, Not-in-family, manual-labor, <=50K, Never-married
28.5, 9, 72, *, America, Male, *, Not-in-family, manual-labor, <=50K, Never-married
30, 12.5, 25, Private, United-States, Female, White, Wife, services, >50K, Married-civ-spouse
30, 12.5, 25, Private, United-States, Female, White, Wife, services, >50K, Married-civ-spouse
27, 10, 40, *, *, Male, *, *, manual-labor, <=50K, Never-married
27, 10, 40, *, *, Male, *, *, manual-labor, <=50K, Never-married
52.5, 9, 40, *, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
52.5, 9, 40, *, United-States, Male, *, Husband, manual-labor, <=50K, Married-civ-spouse
44.5, 12.5, 40, *, United-States, *, White, *, *, <=50K, Never-married
44.5, 12.5, 40, *, United-States, *, White, *, *, <=50K, Divorced
32.5, 13, 50, Private, *, Male, White, Husband, *, <=50K, Married-civ-spouse
32.5, 13, 50, Private, *, Male, White, Husband, *, <=50K, Married-civ-spouse
26, 13, 20, *, United-States, *, White, Not-in-family, services, <=50K, Never-married
26, 13, 20, *, United-States, *, White, Not-in-family, services, <=50K, Never-married
47.5, 9.5, 60, Private, *, Female, White, *, *, <=50K, Married-civ-spouse
47.5, 9.5, 60, Private, *, Female, White, *, *, <=50K, Divorced
60, 11.5, 40, Private, United-States, Male, *, *, *, *, Never-married
60, 11.5, 40, Private, United-States, Male, *, *, *, *, Never-married
