age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
67, 16, 13, *, *, Male, White, *, *, *, Married-spouse-absent
39.5, 10, 33, *, United-States, Female, *, Not-in-family, *, <=50K, Divorced
39.5, 10, 33, *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
39.5, 10, 33, *, United-States, Female, *, Not-in-family, *, <=50K, Divorced
42, 13, 41, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
42, 13, 41, *, United-States, *, *, *, *, <=50K, Divorced
42, 13, 41, *, United-States, *, *, *, *, <=50K, Never-married
47, 10.5, 45, Private, United-States, *, *, *, *, <=50K, Married-civ-spouse
47, 10.5, 45, Private, United-States, *, *, *, *, <=50K, Widowed
47, 10.5, 45, Private, United-States, *, *, *, *, <=50K, Never-married
23, 3, 40, Private, Central-America, *, White, *, *, <=50K, Married-civ-spouse
23, 3, 40, Private, Central-America, *, White, *, *, <=50K, Married-civ-spouse
23, 3, 40, Private, Central-America, *, White, *, *, <=50K, Never-married
40.5, 14, 60, *, United-States, *, White, *, *, >50K, Never-married
40.5, 14, 60, *, United-States, *, White, *, *, >50K, Married-civ-spouse
40.5, 14, 60, *, United-States, *, White, *, *, >50K, Married-civ-spouse
25, 9, 40, *, United-States, Male, White, *, *, <=50K, Never-married
25, 9, 40, *, United-States, Male, White, *, *, <=50K, Never-married
25, 9, 40, *, United-States, Male, White, *, *, <=50K, Never-married
42, 10, 40, Local-gov, United-States, Female, White, *, *, <=50K, Never-married
42, 10, 40, Local-gov, United-States, Female, White, *, *, <=50K, Married-civ-spouse
42, 10, 40, Local-gov, United-States, Female, White, *, *, <=50K, Married-civ-spouse
39.5, 9, 35.5, *, United-States, Female, White, *, Adm-clerical, <=50K, Divorced
39.5, 9, 35.5, *, United-States, Female, White, *, Adm-clerical, <=50K, Married-civ-spouse
39.5, 9, 35.5, *, United-States, Female, White, *, Adm-clerical, <=50K, Divorced
18.5, 8, 40, Private, United-States, Female, White, *, services, <=50K, Never-married
18.5, 8, 40, Private, United-States, Female, White, *, services, <=50K, Never-married
18.5, 8, 40, Private, United-States, Female, White, *, services, <=50K, Never-married
36, 13, 38, *, United-States, *, *, *, *, >50K, Married-civ-spouse
36, 13, 38, *, United-States, *, *, *, *, >50K, Divorced
36, 13, 38, *, United-States, *, *, *, *, >50K, Married-civ-spouse
36, 9, 60, *, United-States, *, *, *, *, <=50K, Divorced
36, 9, 60, *, United-States, *, *, *, *, <=50K, Never-married
36, 9, 60, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
17, 7, 12, Private, United-States, *, White, *, services, <=50K, Never-married
17, 7, 12, Private, United-States, *, White, *, services, <=50K, Never-married
17, 7, 12, Private, United-States, *, White, *, services, <=50K, Never-married
44.5, 9, 40, *, United-States, Male, Black, Husband, *, <=50K, Married-civ-spouse
44.5, 9, 40, *, United-States, Male, Black, Husband, *, <=50K, Married-civ-spouse
44.5, 9, 40, *, United-States, Male, Black, Husband, *, <=50K, Married-civ-spouse
35, 10, 40, *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
35, 10, 40, *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
35, 10, 40, *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
61, 9, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
61, 9, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
61, 9, 40, *, United-States, Male, *, Husband, *, *, Married-civ-spouse
38.5, 13, 60, Self, United-States, *, *, *, *, *, Never-married
38.5, 13, 60, Self, United-States, *, *, *, *, *, Married-civ-spouse
38.5, 13, 60, Self, United-States, *, *, *, *, *, Divorced
26, 6, 40, Private, America, Male, White, *, *, <=50K, Never-married
26, 6, 40, Private, America, Male, White, *, *, <=50K, Never-married
26, 6, 40, Private, America, Male, White, *, *, <=50K, Never-married
90, 9, 45, Self, United-States, Male, *, *, *, *, Never-married
90, 9, 45, Self, United-States, Male, *, *, *, *, Married-civ-spouse
90, 9, 45, Self, United-States, Male, *, *, *, *, Married-civ-spouse
55, 2, 40, *, United-States, Female, *, Not-in-family, *, <=50K, Never-married
55, 2, 40, *, United-States, Female, *, Not-in-family, *, <=50K, Divorced
55, 2, 40, *, United-States, Female, *, Not-in-family, *, <=50K, Widowed
35, 7.5, 45, *, United-States, Male, *, Not-in-family, manual-labor, *, Separated
35, 7.5, 45, *, United-States, Male, *, Not-in-family, manual-labor, *, Divorced
35, 7.5, 45, *, United-States, Male, *, Not-in-family, manual-labor, *, Separated
41, 9, 39, Private, United-States, Female, *, Unmarried, *, <=50K, Divorced
41, 9, 39, Private, United-States, Female, *, Unmarried, *, <=50K, Married-spouse-absent
41, 9, 39, Private, United-States, Female, *, Unmarried, *, <=50K, Divorced
25, 10, 42, Private, United-States, Male, White, *, *, <=50K, Never-married
25, 10, 42, Private, United-States, Male, White, *, *, <=50K, Never-married
25, 10, 42, Private, United-States, Male, White, *, *, <=50K, Married-civ-spouse
33, 10, 40, Private, United-States, Female, *, *, *, <=50K, Divorced
33, 10, 40, Private, United-States, Female, *, *, *, <=50K, Married-civ-spouse
33, 10, 40, Private, United-States, Female, *, *, *, <=50K, Never-married
28.5, 15.5, 55, Private, United-States, Male, White, *, *, *, Never-married
28.5, 15.5, 55, Private, United-States, Male, White, *, *, *, Married-civ-spouse
28.5, 15.5, 55, Private, United-States, Male, White, *, *, *, Never-married
21, 10, 40, *, United-States, Male, White, *, *, <=50K, Never-married
21, 10, 40, *, United-States, Male, White, *, *, <=50K, Married-civ-spouse
21, 10, 40, *, United-States, Male, White, *, *, <=50K, Never-married
43, 9, 40, Self, *, *, *, *, *, *, Married-civ-spouse
43, 9, 40, Self, *, *, *, *, *, *, Divorced
43, 9, 40, Self, *, *, *, *, *, *, Never-married
33, 13, 45, Self, United-States, *, White, Not-in-family, *, <=50K, Never-married
33, 13, 45, Self, United-States, *, White, Not-in-family, *, <=50K, Never-married
33, 13, 45, Self, United-States, *, White, Not-in-family, *, <=50K, Never-married
34, 9, 40, *, United-States, Female, White, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, Female, White, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, Female, White, *, *, *, Divorced
25, 6, 29.5, Private, United-States, *, White, *, *, <=50K, Never-married
25, 6, 29.5, Private, United-States, *, White, *, *, <=50K, Never-married
25, 6, 29.5, Private, United-States, *, White, *, *, <=50K, Never-married
50, 14, 98, Self, United-States, Male, White, *, *, *, Married-civ-spouse
50, 14, 98, Self, United-States, Male, White, *, *, *, Divorced
50, 14, 98, Self, United-States, Male, White, *, *, *, Married-civ-spouse
31.5, 14, 37.5, *, *, Male, *, *, *, *, Never-married
31.5, 14, 37.5, *, *, Male, *, *, *, *, Married-civ-spouse
31.5, 14, 37.5, *, *, Male, *, *, *, *, Never-married
28, 10, 49, Private, United-States, *, White, *, *, *, Married-civ-spouse
28, 10, 49, Private, United-States, *, White, *, *, *, Married-civ-spouse
28, 10, 49, Private, United-States, *, White, *, *, *, Married-civ-spouse
23, 13, 17.5, Private, *, Female, White, Not-in-family, services, <=50K, Never-married
23, 13, 17.5, Private, *, Female, White, Not-in-family, services, <=50K, Never-married
23, 13, 17.5, Private, *, Female, White, Not-in-family, services, <=50K, Never-married
60, 13, 43.5, Private, *, Female, White, *, *, *, Divorced
60, 13, 43.5, Private, *, Female, White, *, *, *, Divorced
60, 13, 43.5, Private, *, Female, White, *, *, *, Divorced
23, 10, 30, Private, United-States, *, *, Not-in-family, *, <=50K, Never-married
23, 10, 30, Private, United-States, *, *, Not-in-family, *, <=50K, Never-married
23, 10, 30, Private, United-States, *, *, Not-in-family, *, <=50K, Never-married
64.5, 10, 26, Private, United-States, Female, White, Not-in-family, *, <=50K, Widowed
64.5, 10, 26, Private, United-States, Female, White, Not-in-family, *, <=50K, Divorced
64.5, 10, 26, Private, United-States, Female, White, Not-in-family, *, <=50K, Divorced
43, 11, 50, Private, United-States, *, *, *, *, *, Married-civ-spouse
43, 11, 50, Private, United-States, *, *, *, *, *, Married-civ-spouse
43, 11, 50, Private, United-States, *, *, *, *, *, Married-civ-spouse
66, 9, 55, *, United-States, Male, *, *, manual-labor, <=50K, Never-married
66, 9, 55, *, United-States, Male, *, *, manual-labor, <=50K, Married-civ-spouse
66, 9, 55, *, United-States, Male, *, *, manual-labor, <=50K, Married-civ-spouse
22.5, 6, 48, Self, *, Male, White, *, *, <=50K, Never-married
22.5, 6, 48, Self, *, Male, White, *, *, <=50K, Married-civ-spouse
22.5, 6, 48, Self, *, Male, White, *, *, <=50K, Divorced
36.5, 9, 27.5, Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
36.5, 9, 27.5, Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
36.5, 9, 27.5, Private, United-States, *, White, Not-in-family, *, <=50K, Never-married
24.5, 10, 40, *, *, *, *, *, *, <=50K, Never-married
24.5, 10, 40, *, *, *, *, *, *, <=50K, Never-married
24.5, 10, 40, *, *, *, *, *, *, <=50K, Never-married
32, 13, 25, *, United-States, Male, White, *, *, <=50K, Never-married
32, 13, 25, *, United-States, Male, White, *, *, <=50K, Never-married
32, 13, 25, *, United-States, Male, White, *, *, <=50K, Never-married
46, 8.5, 38, *, America, *, *, *, manual-labor, <=50K, Married-civ-spouse
46, 8.5, 38, *, America, *, *, *, manual-labor, <=50K, Married-civ-spouse
46, 8.5, 38, *, America, *, *, *, manual-labor, <=50K, Divorced
23.5, 9, 57.5, Private, United-States, Male, White, *, *, <=50K, Married-spouse-absent
23.5, 9, 57.5, Private, United-States, Male, White, *, *, <=50K, Married-civ-spouse
23.5, 9, 57.5, Private, United-States, Male, White, *, *, <=50K, Married-civ-spouse
26, 10, 15.5, *, United-States, Female, White, *, Adm-clerical, <=50K, Never-married
26, 10, 15.5, *, United-States, Female, White, *, Adm-clerical, <=50K, Never-married
26, 10, 15.5, *, United-States, Female, White, *, Adm-clerical, <=50K, Never-married
44, 11.5, 15.5, Private, United-States, Female, White, Wife, *, >50K, Married-civ-spouse
44, 11.5, 15.5, Private, United-States, Female, White, Wife, *, >50K, Married-civ-spouse
44, 11.5, 15.5, Private, United-States, Female, White, Wife, *, >50K, Married-civ-spouse
23, 9, 72, Private, America, *, White, *, *, <=50K, Never-married
23, 9, 72, Private, America, *, White, *, *, <=50K, Never-married
