age, education-num, hours-per-week, workclass, native-country, sex, race, relationship, occupation, income, marital-status
60, 12.5, 42.5, Self, *, *, White, *, *, *, Divorced
60, 12.5, 42.5, Self, *, *, White, *, *, *, Married-civ-spouse
60, 12.5, 42.5, Self, *, *, White, *, *, *, Divorced
38.5, 10, 41, *, America, *, White, *, *, *, Divorced
38.5, 10, 41, *, America, *, White, *, *, *, Divorced
38.5, 10, 41, *, America, *, White, *, *, *, Divorced
38.5, 10, 41, *, America, *, White, *, *, *, Married-civ-spouse
38.5, 10, 41, *, America, *, White, *, *, *, Never-married
38.5, 10, 41, *, America, *, White, *, *, *, Divorced
38.5, 10, 41, *, America, *, White, *, *, *, Never-married
38.5, 10, 41, *, America, *, White, *, *, *, Married-civ-spouse
38.5, 10, 41, *, America, *, White, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, *, *, *, *, *, Never-married
34, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, *, *, *, *, *, Never-married
34, 9, 40, *, United-States, *, *, *, *, *, Never-married
34, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
34, 9, 40, *, United-States, *, *, *, *, *, Divorced
34, 9, 40, *, United-States, *, *, *, *, *, Married-civ-spouse
32.5, 8, 42.5, *, United-States, *, *, *, *, <=50K, Never-married
32.5, 8, 42.5, *, United-States, *, *, *, *, <=50K, Separated
32.5, 8, 42.5, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
32.5, 8, 42.5, *, United-States, *, *, *, *, <=50K, Divorced
32.5, 8, 42.5, *, United-States, *, *, *, *, <=50K, Never-married
32.5, 8, 42.5, *, United-States, *, *, *, *, <=50K, Separated
32.5, 8, 42.5, *, United-States, *, *, *, *, <=50K, Never-married
32.5, 8, 42.5, *, United-States, *, *, *, *, <=50K, Married-civ-spouse
32.5, 8, 42.5, *, United-States, *, *, *, *, <=50K, Never-married
49.5, 11.5, 45, *, America, *, *, *, *, *, Married-civ-spouse
49.5, 11.5, 45, *, America, *, *, *, *, *, Never-married
49.5, 11.5, 45, *, America, *, *, *, *, *, Divorced
49.5, 11.5, 45, *, America, *, *, *, *, *, Never-married
49.5, 11.5, 45, *, America, *, *, *, *, *, Married-civ-spouse
49.5, 11.5, 45, *, America, *, *, *, *, *, Widowed
49.5, 11.5, 45, *, America, *, *, *, *, *, Divorced
49.5, 11.5, 45, *, America, *, *, *, *, *, Married-civ-spouse
49.5, 11.5, 45, *, America, *, *, *, *, *, Never-married
34.5, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
34.5, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
34.5, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
34.5, 13, 40, *, *, *, *, *, *, *, Never-married
34.5, 13, 40, *, *, *, *, *, *, *, Divorced
34.5, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
34.5, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
34.5, 13, 40, *, *, *, *, *, *, *, Never-married
34.5, 13, 40, *, *, *, *, *, *, *, Married-civ-spouse
41.5, 9, 37.5, *, *, *, *, *, *, *, Married-civ-spouse
41.5, 9, 37.5, *, *, *, *, *, *, *, Divorced
41.5, 9, 37.5, *, *, *, *, *, *, *, Divorced
41.5, 9, 37.5, *, *, *, *, *, *, *, Never-married
41.5, 9, 37.5, *, *, *, *, *, *, *, Married-civ-spouse
41.5, 9, 37.5, *, *, *, *, *, *, *, Never-married
41.5, 9, 37.5, *, *, *, *, *, *, *, Divorced
41.5, 9, 37.5, *, *, *, *, *, *, *, Never-married
41.5, 9, 37.5, *, *, *, *, *, *, *, Divorced
34.5, 9.5, 37.5, Private, *, *, *, *, *, *, Never-married
34.5, 9.5, 37.5, Private, *, *, *, *, *, *, Widowed
34.5, 9.5, 37.5, Private, *, *, *, *, *, *, Never-married
34.5, 9.5, 37.5, Private, *, *, *, *, *, *, Divorced
34.5, 9.5, 37.5, Private, *, *, *, *, *, *, Separated
34.5, 9.5, 37.5, Private, *, *, *, *, *, *, Married-civ-spouse
34.5, 9.5, 37.5, Private, *, *, *, *, *, *, Never-married
34.5, 9.5, 37.5, Private, *, *, *, *, *, *, Divorced
34.5, 9.5, 37.5, Private, *, *, *, *, *, *, Never-married
25.5, 11, 16, *, *, *, White, *, *, *, Never-married
25.5, 11, 16, *, *, *, White, *, *, *, Never-married
25.5, 11, 16, *, *, *, White, *, *, *, Never-married
25.5, 11, 16, *, *, *, White, *, *, *, Never-married
25.5, 11, 16, *, *, *, White, *, *, *, Never-married
25.5, 11, 16, *, *, *, White, *, *, *, Never-married
25.5, 11, 16, *, *, *, White, *, *, *, Married-civ-spouse
25.5, 11, 16, *, *, *, White, *, *, *, Never-married
25.5, 11, 16, *, *, *, White, *, *, *, Never-married
67, 16, 28, *, United-States, *, White, *, *, *, Married-civ-spouse
67, 16, 28, *, United-States, *, White, *, *, *, Married-civ-spouse
67, 16, 28, *, United-States, *, White, *, *, *, Married-civ-spouse
67, 16, 28, *, United-States, *, White, *, *, *, Married-civ-spouse
67, 16, 28, *, United-States, *, White, *, *, *, Never-married
67, 16, 28, *, United-States, *, White, *, *, *, Divorced
67, 16, 28, *, United-States, *, White, *, *, *, Never-married
67, 16, 28, *, United-States, *, White, *, *, *, Married-civ-spouse
67, 16, 28, *, United-States, *, White, *, *, *, Never-married
24, 6, 47.5, *, *, *, White, *, *, <=50K, Married-civ-spouse
24, 6, 47.5, *, *, *, White, *, *, <=50K, Never-married
24, 6, 47.5, *, *, *, White, *, *, <=50K, Never-married
24, 6, 47.5, *, *, *, White, *, *, <=50K, Married-civ-spouse
24, 6, 47.5, *, *, *, White, *, *, <=50K, Never-married
24, 6, 47.5, *, *, *, White, *, *, <=50K, Married-spouse-absent
24, 6, 47.5, *, *, *, White, *, *, <=50K, Never-married
24, 6, 47.5, *, *, *, White, *, *, <=50K, Never-married
24, 6, 47.5, *, *, *, White, *, *, <=50K, Never-married
43.5, 9.5, 35, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 9.5, 35, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 9.5, 35, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 9.5, 35, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 9.5, 35, *, United-States, *, *, *, *, *, Divorced
43.5, 9.5, 35, *, United-States, *, *, *, *, *, Divorced
43.5, 9.5, 35, *, United-States, *, *, *, *, *, Married-civ-spouse
43.5, 9.5, 35, *, United-States, *, *, *, *, *, Divorced
43.5, 9.5, 35, *, United-States, *, *, *, *, *, Married-civ-spouse
50, 14, 98, Self, America, *, White, *, *, <=50K, Married-civ-spouse
50, 14, 98, Self, America, *, White, *, *, <=50K, Never-married
50, 14, 98, Self, America, *, White, *, *, <=50K, Never-married
50, 14, 98, Self, America, *, White, *, *, <=50K, Married-civ-spouse
50, 14, 98, Self, America, *, White, *, *, <=50K, Never-married
