age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
65, 8.5, 47.5, Self, United-States, Male, *, *, *, *, <=50K
65, 8.5, 47.5, Self, United-States, Male, *, *, *, *, <=50K
65, 8.5, 47.5, Self, United-States, Male, *, *, *, *, <=50K
65, 8.5, 47.5, Self, United-States, Male, *, *, *, *, <=50K
65, 8.5, 47.5, Self, United-States, Male, *, *, *, *, <=50K
65, 8.5, 47.5, Self, United-States, Male, *, *, *, *, <=50K
65, 8.5, 47.5, Self, United-States, Male, *, *, *, *, <=50K
65, 8.5, 47.5, Self, United-States, Male, *, *, *, *, >50K
47, 10.5, 41.5, *, America, *, *, *, *, *, <=50K
47, 10.5, 41.5, *, America, *, *, *, *, *, >50K
47, 10.5, 41.5, *, America, *, *, *, *, *, <=50K
47, 10.5, 41.5, *, America, *, *, *, *, *, <=50K
47, 10.5, 41.5, *, America, *, *, *, *, *, <=50K
47, 10.5, 41.5, *, America, *, *, *, *, *, <=50K
47, 10.5, 41.5, *, America, *, *, *, *, *, <=50K
47, 10.5, 41.5, *, America, *, *, *, *, *, <=50K
80.5, 13, 25, *, United-States, *, *, *, *, *, <=50K
80.5, 13, 25, *, United-States, *, *, *, *, *, >50K
80.5, 13, 25, *, United-States, *, *, *, *, *, <=50K
80.5, 13, 25, *, United-States, *, *, *, *, *, <=50K
80.5, 13, 25, *, United-States, *, *, *, *, *, >50K
80.5, 13, 25, *, United-States, *, *, *, *, *, <=50K
80.5, 13, 25, *, United-States, *, *, *, *, *, <=50K
80.5, 13, 25, *, United-States, *, *, *, *, *, >50K
23, 11, 16, *, *, *, White, Never-married, *, *, <=50K
23, 11, 16, *, *, *, White, Never-married, *, *, <=50K
23, 11, 16, *, *, *, White, Never-married, *, *, <=50K
23, 11, 16, *, *, *, White, Never-married, *, *, <=50K
23, 11, 16, *, *, *, White, Never-married, *, *, <=50K
23, 11, 16, *, *, *, White, Never-married, *, *, <=50K
23, 11, 16, *, *, *, White, Never-married, *, *, <=50K
23, 11, 16, *, *, *, White, Never-married, *, *, <=50K
25.5, 6.5, 44, Private, America, *, White, *, *, *, <=50K
25.5, 6.5, 44, Private, America, *, White, *, *, *, <=50K
25.5, 6.5, 44, Private, America, *, White, *, *, *, >50K
25.5, 6.5, 44, Private, America, *, White, *, *, *, <=50K
25.5, 6.5, 44, Private, America, *, White, *, *, *, <=50K
25.5, 6.5, 44, Private, America, *, White, *, *, *, <=50K
25.5, 6.5, 44, Private, America, *, White, *, *, *, <=50K
25.5, 6.5, 44, Private, America, *, White, *, *, *, <=50K
39, 10, 50, *, United-States, *, *, *, *, *, <=50K
39, 10, 50, *, United-States, *, *, *, *, *, <=50K
39, 10, 50, *, United-States, *, *, *, *, *, >50K
39, 10, 50, *, United-States, *, *, *, *, *, <=50K
39, 10, 50, *, United-States, *, *, *, *, *, >50K
39, 10, 50, *, United-States, *, *, *, *, *, <=50K
39, 10, 50, *, United-States, *, *, *, *, *, <=50K
39, 10, 50, *, United-States, *, *, *, *, *, <=50K
55, 7.5, 42.5, *, *, *, *, *, *, *, <=50K
55, 7.5, 42.5, *, *, *, *, *, *, *, >50K
55, 7.5, 42.5, *, *, *, *, *, *, *, <=50K
55, 7.5, 42.5, *, *, *, *, *, *, *, <=50K
55, 7.5, 42.5, *, *, *, *, *, *, *, <=50K
55, 7.5, 42.5, *, *, *, *, *, *, *, >50K
55, 7.5, 42.5, *, *, *, *, *, *, *, <=50K
55, 7.5, 42.5, *, *, *, *, *, *, *, <=50K
30.5, 15.5, 63.5, Private, America, *, White, *, *, *, >50K
30.5, 15.5, 63.5, Private, America, *, White, *, *, *, <=50K
30.5, 15.5, 63.5, Private, America, *, White, *, *, *, <=50K
30.5, 15.5, 63.5, Private, America, *, White, *, *, *, <=50K
30.5, 15.5, 63.5, Private, America, *, White, *, *, *, <=50K
30.5, 15.5, 63.5, Private, America, *, White, *, *, *, >50K
30.5, 15.5, 63.5, Private, America, *, White, *, *, *, <=50K
30.5, 15.5, 63.5, Private, America, *, White, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
50, 14, 98, *, United-States, *, *, *, *, *, <=50K
