age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
41, 9, 37.5, *, United-States, *, *, *, *, *, <=50K
41, 9, 37.5, *, United-States, *, *, *, *, *, <=50K
41, 9, 37.5, *, United-States, *, *, *, *, *, <=50K
41, 9, 37.5, *, United-States, *, *, *, *, *, <=50K
41, 9, 37.5, *, United-States, *, *, *, *, *, <=50K
46.5, 13, 43, *, *, *, *, *, *, *, <=50K
46.5, 13, 43, *, *, *, *, *, *, *, <=50K
46.5, 13, 43, *, *, *, *, *, *, *, <=50K
46.5, 13, 43, *, *, *, *, *, *, *, >50K
46.5, 13, 43, *, *, *, *, *, *, *, <=50K
46.5, 13, 43, *, *, *, *, *, *, *, <=50K
46.5, 13, 43, *, *, *, *, *, *, *, >50K
46.5, 13, 43, *, *, *, *, *, *, *, <=50K
46.5, 13, 43, *, *, *, *, *, *, *, <=50K
30.5, 11.5, 37.5, Private, United-States, Female, White, *, *, *, <=50K
30.5, 11.5, 37.5, Private, United-States, Female, White, *, *, *, <=50K
30.5, 11.5, 37.5, Private, United-States, Female, White, *, *, *, <=50K
30.5, 11.5, 37.5, Private, United-States, Female, White, *, *, *, >50K
30.5, 11.5, 37.5, Private, United-States, Female, White, *, *, *, <=50K
30.5, 11.5, 37.5, Private, United-States, Female, White, *, *, *, <=50K
30.5, 11.5, 37.5, Private, United-States, Female, White, *, *, *, <=50K
30.5, 11.5, 37.5, Private, United-States, Female, White, *, *, *, >50K
30.5, 11.5, 37.5, Private, United-States, Female, White, *, *, *, <=50K
33.5, 9, 37.5, *, *, *, *, *, *, *, <=50K
33.5, 9, 37.5, *, *, *, *, *, *, *, <=50K
33.5, 9, 37.5, *, *, *, *, *, *, *, <=50K
33.5, 9, 37.5, *, *, *, *, *, *, *, <=50K
33.5, 9, 37.5, *, *, *, *, *, *, *, >50K
33.5, 9, 37.5, *, *, *, *, *, *, *, <=50K
33.5, 9, 37.5, *, *, *, *, *, *, *, <=50K
33.5, 9, 37.5, *, *, *, *, *, *, *, <=50K
33.5, 9, 37.5, *, *, *, *, *, *, *, <=50K
71, 13, 28.5, *, United-States, *, *, *, *, *, <=50K
71, 13, 28.5, *, United-States, *, *, *, *, *, >50K
71, 13, 28.5, *, United-States, *, *, *, *, *, <=50K
71, 13, 28.5, *, United-States, *, *, *, *, *, >50K
71, 13, 28.5, *, United-States, *, *, *, *, *, <=50K
71, 13, 28.5, *, United-States, *, *, *, *, *, <=50K
71, 13, 28.5, *, United-States, *, *, *, *, *, <=50K
71, 13, 28.5, *, United-States, *, *, *, *, *, <=50K
71, 13, 28.5, *, United-States, *, *, *, *, *, >50K
25.5, 11, 16, *, *, *, White, *, *, *, <=50K
25.5, 11, 16, *, *, *, White, *, *, *, <=50K
25.5, 11, 16, *, *, *, White, *, *, *, <=50K
25.5, 11, 16, *, *, *, White, *, *, *, <=50K
25.5, 11, 16, *, *, *, White, *, *, *, <=50K
25.5, 11, 16, *, *, *, White, *, *, *, <=50K
25.5, 11, 16, *, *, *, White, *, *, *, >50K
25.5, 11, 16, *, *, *, White, *, *, *, <=50K
25.5, 11, 16, *, *, *, White, *, *, *, <=50K
39.5, 11.5, 39, *, *, *, *, *, *, *, <=50K
39.5, 11.5, 39, *, *, *, *, *, *, *, <=50K
39.5, 11.5, 39, *, *, *, *, *, *, *, >50K
39.5, 11.5, 39, *, *, *, *, *, *, *, <=50K
39.5, 11.5, 39, *, *, *, *, *, *, *, >50K
39.5, 11.5, 39, *, *, *, *, *, *, *, <=50K
39.5, 11.5, 39, *, *, *, *, *, *, *, <=50K
39.5, 11.5, 39, *, *, *, *, *, *, *, <=50K
39.5, 11.5, 39, *, *, *, *, *, *, *, <=50K
28, 5, 44, Private, America, *, White, *, *, *, <=50K
28, 5, 44, Private, America, *, White, *, *, *, <=50K
28, 5, 44, Private, America, *, White, *, *, *, <=50K
28, 5, 44, Private, America, *, White, *, *, *, <=50K
28, 5, 44, Private, America, *, White, *, *, *, <=50K
28, 5, 44, Private, America, *, White, *, *, *, <=50K
28, 5, 44, Private, America, *, White, *, *, *, <=50K
28, 5, 44, Private, America, *, White, *, *, *, <=50K
28, 5, 44, Private, America, *, White, *, *, *, <=50K
55, 5, 45, *, United-States, *, *, *, *, *, <=50K
55, 5, 45, *, United-States, *, *, *, *, *, <=50K
55, 5, 45, *, United-States, *, *, *, *, *, <=50K
55, 5, 45, *, United-States, *, *, *, *, *, <=50K
55, 5, 45, *, United-States, *, *, *, *, *, <=50K
