age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
18.5, 8, 40, Private, United-States, Female, White, Never-married, *, services, <=50K
18.5, 8, 40, Private, United-States, Female, White, Never-married, *, services, <=50K
36, 13, 38, Self, United-States, *, *, *, *, services, >50K
36, 13, 38, Self, United-States, *, *, *, *, services, <=50K
36, 13, 38, Self, United-States, *, *, *, *, services, >50K
36, 9, 60, *, United-States, *, *, *, *, *, <=50K
36, 9, 60, *, United-States, *, *, *, *, *, <=50K
36, 9, 60, *, United-States, *, *, *, *, *, <=50K
17, 7, 12, Private, United-States, *, White, Never-married, *, services, <=50K
17, 7, 12, Private, United-States, *, White, Never-married, *, services, <=50K
17, 7, 12, Private, United-States, *, White, Never-married, *, services, <=50K
44.5, 9, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K
44.5, 9, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K
44.5, 9, 40, *, United-States, Male, Black, Married-civ-spouse, Husband, *, <=50K
37.5, 13, 60, Self, United-States, *, *, *, *, *, >50K
37.5, 13, 60, Self, United-States, *, *, *, *, *, <=50K
37.5, 13, 60, Self, United-States, *, *, *, *, *, >50K
90, 9, 47.5, Self, United-States, Male, *, *, *, *, <=50K
90, 9, 47.5, Self, United-States, Male, *, *, *, *, <=50K
90, 9, 47.5, Self, United-States, Male, *, *, *, *, <=50K
55, 1.5, 37.5, *, United-States, *, *, *, *, *, <=50K
55, 1.5, 37.5, *, United-States, *, *, *, *, *, <=50K
55, 1.5, 37.5, *, United-States, *, *, *, *, *, <=50K
35.5, 8, 40, *, United-States, Male, Black, *, *, *, <=50K
35.5, 8, 40, *, United-States, Male, Black, *, *, *, <=50K
35.5, 8, 40, *, United-States, Male, Black, *, *, *, <=50K
41, 9, 39, Private, United-States, Female, *, *, Unmarried, *, <=50K
41, 9, 39, Private, United-States, Female, *, *, Unmarried, *, <=50K
41, 9, 39, Private, United-States, Female, *, *, Unmarried, *, <=50K
25, 10, 42, Private, United-States, *, White, Never-married, *, *, <=50K
25, 10, 42, Private, United-States, *, White, Never-married, *, *, <=50K
25, 10, 42, Private, United-States, *, White, Never-married, *, *, <=50K
33.5, 10, 40, *, United-States, Female, *, *, *, *, <=50K
33.5, 10, 40, *, United-States, Female, *, *, *, *, <=50K
33.5, 10, 40, *, United-States, Female, *, *, *, *, <=50K
30.5, 15, 55, Private, United-States, Male, White, *, *, *, >50K
30.5, 15, 55, Private, United-States, Male, White, *, *, *, >50K
30.5, 15, 55, Private, United-States, Male, White, *, *, *, >50K
61, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
61, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
61, 9, 42.5, *, United-States, Male, White, Married-civ-spouse, Husband, *, <=50K
40.5, 13, 62.5, Private, United-States, *, White, Married-civ-spouse, *, *, >50K
40.5, 13, 62.5, Private, United-States, *, White, Married-civ-spouse, *, *, >50K
40.5, 13, 62.5, Private, United-States, *, White, Married-civ-spouse, *, *, >50K
41, 15.5, 40, *, United-States, *, White, *, *, *, >50K
41, 15.5, 40, *, United-States, *, White, *, *, *, >50K
41, 15.5, 40, *, United-States, *, White, *, *, *, <=50K
23, 10, 40, *, *, *, *, Never-married, Own-child, *, <=50K
23, 10, 40, *, *, *, *, Never-married, Own-child, *, <=50K
23, 10, 40, *, *, *, *, Never-married, Own-child, *, <=50K
43, 9.5, 40, *, *, Male, *, *, *, manual-labor, >50K
43, 9.5, 40, *, *, Male, *, *, *, manual-labor, >50K
43, 9.5, 40, *, *, Male, *, *, *, manual-labor, <=50K
47.5, 11, 45, Private, United-States, *, *, *, Not-in-family, *, <=50K
47.5, 11, 45, Private, United-States, *, *, *, Not-in-family, *, <=50K
47.5, 11, 45, Private, United-States, *, *, *, Not-in-family, *, <=50K
51, 6.5, 42.5, Private, United-States, *, White, Divorced, *, manual-labor, <=50K
51, 6.5, 42.5, Private, United-States, *, White, Divorced, *, manual-labor, <=50K
51, 6.5, 42.5, Private, United-States, *, White, Divorced, *, manual-labor, <=50K
33, 13, 45, Self, United-States, *, White, Never-married, Not-in-family, *, <=50K
33, 13, 45, Self, United-States, *, White, Never-married, Not-in-family, *, <=50K
33, 13, 45, Self, United-States, *, White, Never-married, Not-in-family, *, <=50K
33.5, 9, 40, *, United-States, Female, White, *, *, manual-labor, >50K
33.5, 9, 40, *, United-States, Female, White, *, *, manual-labor, <=50K
33.5, 9, 40, *, United-States, Female, White, *, *, manual-labor, <=50K
22, 5, 32, Self, *, Male, White, *, *, *, <=50K
22, 5, 32, Self, *, Male, White, *, *, *, <=50K
22, 5, 32, Self, *, Male, White, *, *, *, <=50K
50, 14, 98, Self, United-States, Male, White, *, *, *, <=50K
50, 14, 98, Self, United-States, Male, White, *, *, *, <=50K
50, 14, 98, Self, United-States, Male, White, *, *, *, >50K
28, 10, 49, Private, United-States, *, White, Married-civ-spouse, *, *, >50K
28, 10, 49, Private, United-States, *, White, Married-civ-spouse, *, *, >50K
28, 10, 49, Private, United-States, *, White, Married-civ-spouse, *, *, <=50K
23, 13, 17.5, Private, *, Female, White, Never-married, Not-in-family, services, <=50K
23, 13, 17.5, Private, *, Female, White, Never-married, Not-in-family, services, <=50K
23, 13, 17.5, Private, *, Female, White, Never-married, Not-in-family, services, <=50K
60, 13, 43.5, Private, *, Female, White, Divorced, *, *, <=50K
60, 13, 43.5, Private, *, Female, White, Divorced, *, *, >50K
60, 13, 43.5, Private, *, Female, White, Divorced, *, *, <=50K
45, 9, 40, *, United-States, *, *, *, *, Adm-clerical, <=50K
45, 9, 40, *, United-States, *, *, *, *, Adm-clerical, <=50K
45, 9, 40, *, United-States, *, *, *, *, Adm-clerical, <=50K
51, 12, 34, Private, *, *, White, *, Not-in-family, services, <=50K
51, 12, 34, Private, *, *, White, *, Not-in-family, services, <=50K
51, 12, 34, Private, *, *, White, *, Not-in-family, services, <=50K
43, 10, 56, Self, United-States, Male, White, *, *, manual-labor, >50K
43, 10, 56, Self, United-States, Male, White, *, *, manual-labor, >50K
43, 10, 56, Self, United-States, Male, White, *, *, manual-labor, >50K
34, 14, 40, Private, *, Male, *, *, *, *, >50K
34, 14, 40, Private, *, Male, *, *, *, *, <=50K
34, 14, 40, Private, *, Male, *, *, *, *, <=50K
64.5, 10, 24.5, Self, United-States, *, White, *, *, *, <=50K
64.5, 10, 24.5, Self, United-States, *, White, *, *, *, <=50K
64.5, 10, 24.5, Self, United-States, *, White, *, *, *, <=50K
35, 9, 47.5, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
35, 9, 47.5, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, >50K
35, 9, 47.5, Private, United-States, Male, White, Divorced, Not-in-family, manual-labor, <=50K
43, 10, 50, *, United-States, Female, White, Married-civ-spouse, Wife, *, >50K
43, 10, 50, *, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
43, 10, 50, *, United-States, Female, White, Married-civ-spouse, Wife, *, <=50K
19.5, 6, 51.5, Private, America, Male, White, *, *, *, <=50K
19.5, 6, 51.5, Private, America, Male, White, *, *, *, <=50K
19.5, 6, 51.5, Private, America, Male, White, *, *, *, <=50K
33.5, 9, 30, Private, United-States, *, White, *, Not-in-family, *, <=50K
33.5, 9, 30, Private, United-States, *, White, *, Not-in-family, *, <=50K
33.5, 9, 30, Private, United-States, *, White, *, Not-in-family, *, <=50K
50, 8, 35, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
50, 8, 35, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
50, 8, 35, *, United-States, Male, *, Married-civ-spouse, Husband, manual-labor, <=50K
26, 10, 15.5, *, United-States, Female, White, Never-married, *, Adm-clerical, <=50K
26, 10, 15.5, *, United-States, Female, White, Never-married, *, Adm-clerical, <=50K
26, 10, 15.5, *, United-States, Female, White, Never-married, *, Adm-clerical, <=50K
44, 10, 23, Self, United-States, *, *, *, *, *, >50K
44, 10, 23, Self, United-States, *, *, *, *, *, <=50K
44, 10, 23, Self, United-States, *, *, *, *, *, <=50K
31.5, 8, 27, Private, United-States, Female, White, Never-married, *, *, <=50K
31.5, 8, 27, Private, United-States, Female, White, Never-married, *, *, <=50K
31.5, 8, 27, Private, United-States, Female, White, Never-married, *, *, <=50K
29, 9, 50, Private, United-States, Male, White, *, *, manual-labor, <=50K
29, 9, 50, Private, United-States, Male, White, *, *, manual-labor, <=50K
29, 9, 50, Private, United-States, Male, White, *, *, manual-labor, <=50K
26.5, 11, 72, *, America, *, White, *, *, *, <=50K
26.5, 11, 72, *, America, *, White, *, *, *, >50K
26.5, 11, 72, *, America, *, White, *, *, *, <=50K
31.5, 13, 18, Private, United-States, *, White, *, *, *, >50K
31.5, 13, 18, Private, United-States, *, White, *, *, *, <=50K
