age, education-num, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income
71, 11, 13.5, *, *, *, *, *, *, *, <=50K
71, 11, 13.5, *, *, *, *, *, *, *, <=50K
71, 11, 13.5, *, *, *, *, *, *, *, <=50K
71, 11, 13.5, *, *, *, *, *, *, *, >50K
71, 11, 13.5, *, *, *, *, *, *, *, <=50K
31.5, 9, 42.5, Private, *, *, *, *, *, *, <=50K
31.5, 9, 42.5, Private, *, *, *, *, *, *, >50K
31.5, 9, 42.5, Private, *, *, *, *, *, *, <=50K
31.5, 9, 42.5, Private, *, *, *, *, *, *, <=50K
31.5, 9, 42.5, Private, *, *, *, *, *, *, <=50K
46, 14, 42.5, *, United-States, Male, White, *, *, *, >50K
46, 14, 42.5, *, United-States, Male, White, *, *, *, <=50K
46, 14, 42.5, *, United-States, Male, White, *, *, *, <=50K
46, 14, 42.5, *, United-States, Male, White, *, *, *, <=50K
46, 14, 42.5, *, United-States, Male, White, *, *, *, <=50K
22, 9.5, 14, *, United-States, *, White, Never-married, *, *, <=50K
22, 9.5, 14, *, United-States, *, White, Never-married, *, *, <=50K
22, 9.5, 14, *, United-States, *, White, Never-married, *, *, <=50K
22, 9.5, 14, *, United-States, *, White, Never-married, *, *, <=50K
22, 9.5, 14, *, United-States, *, White, Never-married, *, *, <=50K
44, 10, 41.5, *, United-States, *, Black, *, *, *, >50K
44, 10, 41.5, *, United-States, *, Black, *, *, *, <=50K
44, 10, 41.5, *, United-States, *, Black, *, *, *, <=50K
44, 10, 41.5, *, United-States, *, Black, *, *, *, <=50K
44, 10, 41.5, *, United-States, *, Black, *, *, *, <=50K
58, 16, 20.5, *, United-States, *, *, *, *, *, >50K
58, 16, 20.5, *, United-States, *, *, *, *, *, <=50K
58, 16, 20.5, *, United-States, *, *, *, *, *, >50K
58, 16, 20.5, *, United-States, *, *, *, *, *, <=50K
58, 16, 20.5, *, United-States, *, *, *, *, *, <=50K
39.5, 10, 34, *, United-States, Female, *, *, Not-in-family, *, <=50K
39.5, 10, 34, *, United-States, Female, *, *, Not-in-family, *, <=50K
39.5, 10, 34, *, United-States, Female, *, *, Not-in-family, *, <=50K
39.5, 10, 34, *, United-States, Female, *, *, Not-in-family, *, <=50K
39.5, 10, 34, *, United-States, Female, *, *, Not-in-family, *, <=50K
41, 13, 45, *, *, *, *, Married-civ-spouse, *, *, <=50K
41, 13, 45, *, *, *, *, Married-civ-spouse, *, *, >50K
41, 13, 45, *, *, *, *, Married-civ-spouse, *, *, >50K
41, 13, 45, *, *, *, *, Married-civ-spouse, *, *, <=50K
41, 13, 45, *, *, *, *, Married-civ-spouse, *, *, >50K
24, 4.5, 44, Private, America, *, White, *, *, *, <=50K
24, 4.5, 44, Private, America, *, White, *, *, *, <=50K
24, 4.5, 44, Private, America, *, White, *, *, *, <=50K
24, 4.5, 44, Private, America, *, White, *, *, *, <=50K
24, 4.5, 44, Private, America, *, White, *, *, *, <=50K
30, 14, 40, *, *, *, *, *, *, *, <=50K
30, 14, 40, *, *, *, *, *, *, *, <=50K
30, 14, 40, *, *, *, *, *, *, *, >50K
30, 14, 40, *, *, *, *, *, *, *, <=50K
30, 14, 40, *, *, *, *, *, *, *, <=50K
21, 8, 40, *, *, *, *, *, *, *, <=50K
21, 8, 40, *, *, *, *, *, *, *, <=50K
21, 8, 40, *, *, *, *, *, *, *, <=50K
21, 8, 40, *, *, *, *, *, *, *, <=50K
21, 8, 40, *, *, *, *, *, *, *, <=50K
90, 9, 40, *, *, *, *, *, *, *, <=50K
90, 9, 40, *, *, *, *, *, *, *, <=50K
90, 9, 40, *, *, *, *, *, *, *, >50K
90, 9, 40, *, *, *, *, *, *, *, <=50K
90, 9, 40, *, *, *, *, *, *, *, <=50K
55, 5, 37.5, *, United-States, *, *, *, *, *, <=50K
55, 5, 37.5, *, United-States, *, *, *, *, *, <=50K
55, 5, 37.5, *, United-States, *, *, *, *, *, <=50K
55, 5, 37.5, *, United-States, *, *, *, *, *, <=50K
55, 5, 37.5, *, United-States, *, *, *, *, *, <=50K
36, 10, 40, *, United-States, *, *, *, *, *, <=50K
36, 10, 40, *, United-States, *, *, *, *, *, <=50K
36, 10, 40, *, United-States, *, *, *, *, *, >50K
36, 10, 40, *, United-States, *, *, *, *, *, <=50K
36, 10, 40, *, United-States, *, *, *, *, *, <=50K
30.5, 15, 55, Private, *, Male, White, *, *, *, >50K
30.5, 15, 55, Private, *, Male, White, *, *, *, <=50K
30.5, 15, 55, Private, *, Male, White, *, *, *, <=50K
30.5, 15, 55, Private, *, Male, White, *, *, *, <=50K
30.5, 15, 55, Private, *, Male, White, *, *, *, <=50K
25, 7, 24, Private, United-States, *, White, Never-married, *, *, <=50K
25, 7, 24, Private, United-States, *, White, Never-married, *, *, <=50K
25, 7, 24, Private, United-States, *, White, Never-married, *, *, <=50K
25, 7, 24, Private, United-States, *, White, Never-married, *, *, <=50K
25, 7, 24, Private, United-States, *, White, Never-married, *, *, <=50K
50, 14, 98, *, America, *, *, *, *, *, <=50K
50, 14, 98, *, America, *, *, *, *, *, <=50K
50, 14, 98, *, America, *, *, *, *, *, <=50K
50, 14, 98, *, America, *, *, *, *, *, <=50K
50, 14, 98, *, America, *, *, *, *, *, <=50K
25.5, 10, 54, *, *, *, *, *, *, manual-labor, >50K
25.5, 10, 54, *, *, *, *, *, *, manual-labor, <=50K
25.5, 10, 54, *, *, *, *, *, *, manual-labor, <=50K
25.5, 10, 54, *, *, *, *, *, *, manual-labor, <=50K
25.5, 10, 54, *, *, *, *, *, *, manual-labor, <=50K
28.5, 13, 32.5, *, *, *, White, *, Not-in-family, *, <=50K
28.5, 13, 32.5, *, *, *, White, *, Not-in-family, *, <=50K
28.5, 13, 32.5, *, *, *, White, *, Not-in-family, *, >50K
28.5, 13, 32.5, *, *, *, White, *, Not-in-family, *, <=50K
28.5, 13, 32.5, *, *, *, White, *, Not-in-family, *, <=50K
