age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
44, 40, *, United-States, *, *, *, *, *, *, 13
23.5, 40, *, *, *, White, *, *, *, <=50K, 3
23.5, 40, *, *, *, White, *, *, *, <=50K, 3
23.5, 40, *, *, *, White, *, *, *, <=50K, 10
23.5, 40, *, *, *, White, *, *, *, <=50K, 9
23.5, 40, *, *, *, White, *, *, *, <=50K, 3
23.5, 40, *, *, *, White, *, *, *, <=50K, 9
36, 40, *, United-States, *, *, *, *, *, *, 10
36, 40, *, United-States, *, *, *, *, *, *, 14
36, 40, *, United-States, *, *, *, *, *, *, 13
36, 40, *, United-States, *, *, *, *, *, *, 9
36, 40, *, United-States, *, *, *, *, *, *, 14
36, 40, *, United-States, *, *, *, *, *, *, 10
40.5, 57.5, *, United-States, *, *, *, *, *, *, 14
40.5, 57.5, *, United-States, *, *, *, *, *, *, 15
40.5, 57.5, *, United-States, *, *, *, *, *, *, 10
40.5, 57.5, *, United-States, *, *, *, *, *, *, 13
40.5, 57.5, *, United-States, *, *, *, *, *, *, 9
40.5, 57.5, *, United-States, *, *, *, *, *, *, 9
39.5, 37.5, *, United-States, Female, White, *, *, *, <=50K, 9
39.5, 37.5, *, United-States, Female, White, *, *, *, <=50K, 10
39.5, 37.5, *, United-States, Female, White, *, *, *, <=50K, 9
39.5, 37.5, *, United-States, Female, White, *, *, *, <=50K, 9
39.5, 37.5, *, United-States, Female, White, *, *, *, <=50K, 9
39.5, 37.5, *, United-States, Female, White, *, *, *, <=50K, 9
20, 40, *, United-States, *, *, *, *, *, <=50K, 7
20, 40, *, United-States, *, *, *, *, *, <=50K, 9
20, 40, *, United-States, *, *, *, *, *, <=50K, 10
20, 40, *, United-States, *, *, *, *, *, <=50K, 10
20, 40, *, United-States, *, *, *, *, *, <=50K, 9
20, 40, *, United-States, *, *, *, *, *, <=50K, 9
38.5, 38, *, *, *, *, *, *, *, *, 13
38.5, 38, *, *, *, *, *, *, *, *, 14
38.5, 38, *, *, *, *, *, *, *, *, 9
38.5, 38, *, *, *, *, *, *, *, *, 13
38.5, 38, *, *, *, *, *, *, *, *, 9
38.5, 38, *, *, *, *, *, *, *, *, 9
90, 47.5, *, United-States, *, *, *, *, *, *, 9
90, 47.5, *, United-States, *, *, *, *, *, *, 9
90, 47.5, *, United-States, *, *, *, *, *, *, 9
90, 47.5, *, United-States, *, *, *, *, *, *, 7
90, 47.5, *, United-States, *, *, *, *, *, *, 13
90, 47.5, *, United-States, *, *, *, *, *, *, 14
50, 98, Self, United-States, *, White, *, *, *, *, 14
50, 98, Self, United-States, *, White, *, *, *, *, 10
50, 98, Self, United-States, *, White, *, *, *, *, 9
50, 98, Self, United-States, *, White, *, *, *, *, 9
50, 98, Self, United-States, *, White, *, *, *, *, 9
50, 98, Self, United-States, *, White, *, *, *, *, 9
25, 40, Self, *, *, *, *, *, *, <=50K, 10
25, 40, Self, *, *, *, *, *, *, <=50K, 9
25, 40, Self, *, *, *, *, *, *, <=50K, 5
25, 40, Self, *, *, *, *, *, *, <=50K, 9
25, 40, Self, *, *, *, *, *, *, <=50K, 10
25, 40, Self, *, *, *, *, *, *, <=50K, 13
22.5, 48, *, America, *, *, *, *, *, <=50K, 3
22.5, 48, *, America, *, *, *, *, *, <=50K, 7
22.5, 48, *, America, *, *, *, *, *, <=50K, 13
22.5, 48, *, America, *, *, *, *, *, <=50K, 13
22.5, 48, *, America, *, *, *, *, *, <=50K, 10
22.5, 48, *, America, *, *, *, *, *, <=50K, 10
38, 20, *, United-States, *, White, *, *, *, *, 9
38, 20, *, United-States, *, White, *, *, *, *, 10
38, 20, *, United-States, *, White, *, *, *, *, 7
38, 20, *, United-States, *, White, *, *, *, *, 13
38, 20, *, United-States, *, White, *, *, *, *, 10
38, 20, *, United-States, *, White, *, *, *, *, 13
44, 6, Private, United-States, *, White, *, *, *, *, 10
44, 6, Private, United-States, *, White, *, *, *, *, 5
