age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
23, 40, *, *, *, White, *, *, *, <=50K, 10
23, 40, *, *, *, White, *, *, *, <=50K, 3
23, 40, *, *, *, White, *, *, *, <=50K, 9
40, 57.5, *, United-States, *, *, *, *, *, *, 14
40, 57.5, *, United-States, *, *, *, *, *, *, 13
40, 57.5, *, United-States, *, *, *, *, *, *, 13
40, 57.5, *, United-States, *, *, *, *, *, *, 9
40, 57.5, *, United-States, *, *, *, *, *, *, 12
35.5, 40, *, United-States, *, *, *, *, *, >50K, 14
35.5, 40, *, United-States, *, *, *, *, *, >50K, 13
35.5, 40, *, United-States, *, *, *, *, *, >50K, 13
35.5, 40, *, United-States, *, *, *, *, *, >50K, 9
35.5, 40, *, United-States, *, *, *, *, *, >50K, 13
39.5, 36.5, *, United-States, Female, White, *, *, *, <=50K, 9
39.5, 36.5, *, United-States, Female, White, *, *, *, <=50K, 10
39.5, 36.5, *, United-States, Female, White, *, *, *, <=50K, 9
39.5, 36.5, *, United-States, Female, White, *, *, *, <=50K, 9
39.5, 36.5, *, United-States, Female, White, *, *, *, <=50K, 9
38, 38, *, *, *, *, *, *, *, *, 13
38, 38, *, *, *, *, *, *, *, *, 14
38, 38, *, *, *, *, *, *, *, *, 9
38, 38, *, *, *, *, *, *, *, *, 14
38, 38, *, *, *, *, *, *, *, *, 13
35, 60, *, United-States, Male, *, *, *, *, *, 9
35, 60, *, United-States, Male, *, *, *, *, *, 13
35, 60, *, United-States, Male, *, *, *, *, *, 9
35, 60, *, United-States, Male, *, *, *, *, *, 9
35, 60, *, United-States, Male, *, *, *, *, *, 9
90, 40, *, United-States, *, *, *, *, *, *, 9
90, 40, *, United-States, *, *, *, *, *, *, 9
90, 40, *, United-States, *, *, *, *, *, *, 7
90, 40, *, United-States, *, *, *, *, *, *, 9
90, 40, *, United-States, *, *, *, *, *, *, 9
19, 40, *, United-States, *, *, Never-married, *, *, <=50K, 9
19, 40, *, United-States, *, *, Never-married, *, *, <=50K, 10
19, 40, *, United-States, *, *, Never-married, *, *, <=50K, 9
19, 40, *, United-States, *, *, Never-married, *, *, <=50K, 9
19, 40, *, United-States, *, *, Never-married, *, *, <=50K, 9
66.5, 52.5, *, United-States, Male, White, *, *, *, *, 9
66.5, 52.5, *, United-States, Male, White, *, *, *, *, 9
66.5, 52.5, *, United-States, Male, White, *, *, *, *, 9
66.5, 52.5, *, United-States, Male, White, *, *, *, *, 9
66.5, 52.5, *, United-States, Male, White, *, *, *, *, 15
42.5, 39, Private, United-States, *, *, *, *, *, *, 9
42.5, 39, Private, United-States, *, *, *, *, *, *, 15
42.5, 39, Private, United-States, *, *, *, *, *, *, 13
42.5, 39, Private, United-States, *, *, *, *, *, *, 9
42.5, 39, Private, United-States, *, *, *, *, *, *, 12
43, 31, Self, United-States, *, White, *, *, *, <=50K, 9
43, 31, Self, United-States, *, White, *, *, *, <=50K, 9
43, 31, Self, United-States, *, White, *, *, *, <=50K, 13
43, 31, Self, United-States, *, White, *, *, *, <=50K, 9
43, 31, Self, United-States, *, White, *, *, *, <=50K, 13
59, 38, *, *, *, *, *, *, *, <=50K, 6
59, 38, *, *, *, *, *, *, *, <=50K, 12
59, 38, *, *, *, *, *, *, *, <=50K, 11
59, 38, *, *, *, *, *, *, *, <=50K, 7
59, 38, *, *, *, *, *, *, *, <=50K, 2
27.5, 40, *, *, Male, White, *, *, *, <=50K, 7
27.5, 40, *, *, Male, White, *, *, *, <=50K, 9
27.5, 40, *, *, Male, White, *, *, *, <=50K, 5
27.5, 40, *, *, Male, White, *, *, *, <=50K, 9
27.5, 40, *, *, Male, White, *, *, *, <=50K, 9
50, 98, Self, *, *, *, *, *, *, *, 14
50, 98, Self, *, *, *, *, *, *, *, 10
50, 98, Self, *, *, *, *, *, *, *, 10
50, 98, Self, *, *, *, *, *, *, *, 10
50, 98, Self, *, *, *, *, *, *, *, 9
21, 48, *, America, *, *, *, *, *, <=50K, 3
21, 48, *, America, *, *, *, *, *, <=50K, 10
21, 48, *, America, *, *, *, *, *, <=50K, 9
21, 48, *, America, *, *, *, *, *, <=50K, 13
21, 48, *, America, *, *, *, *, *, <=50K, 10
28, 17.5, *, United-States, *, *, *, *, *, *, 10
28, 17.5, *, United-States, *, *, *, *, *, *, 7
28, 17.5, *, United-States, *, *, *, *, *, *, 13
28, 17.5, *, United-States, *, *, *, *, *, *, 13
28, 17.5, *, United-States, *, *, *, *, *, *, 10
30.5, 10, *, United-States, *, White, *, *, *, *, 7
30.5, 10, *, United-States, *, White, *, *, *, *, 10
30.5, 10, *, United-States, *, White, *, *, *, *, 10
30.5, 10, *, United-States, *, White, *, *, *, *, 5
30.5, 10, *, United-States, *, White, *, *, *, *, 10
