age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
28, 45, *, *, Male, White, *, *, *, <=50K, 13
28, 45, *, *, Male, White, *, *, *, <=50K, 9
28, 45, *, *, Male, White, *, *, *, <=50K, 9
19, 15, *, United-States, *, White, Never-married, Own-child, *, <=50K, 9
19, 15, *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
19, 15, *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
19, 15, *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
19, 15, *, United-States, *, White, Never-married, Own-child, *, <=50K, 10
19, 15, *, United-States, *, White, Never-married, Own-child, *, <=50K, 7
19, 15, *, United-States, *, White, Never-married, Own-child, *, <=50K, 10
44, 39, *, *, *, *, *, *, *, *, 10
44, 39, *, *, *, *, *, *, *, *, 10
44, 39, *, *, *, *, *, *, *, *, 13
44, 39, *, *, *, *, *, *, *, *, 9
44, 39, *, *, *, *, *, *, *, *, 10
44, 39, *, *, *, *, *, *, *, *, 11
44, 39, *, *, *, *, *, *, *, *, 12
41, 40, Self, United-States, Female, *, *, *, *, *, 13
41, 40, Self, United-States, Female, *, *, *, *, *, 9
41, 40, Self, United-States, Female, *, *, *, *, *, 15
41, 40, Self, United-States, Female, *, *, *, *, *, 9
41, 40, Self, United-States, Female, *, *, *, *, *, 13
41, 40, Self, United-States, Female, *, *, *, *, *, 9
41, 40, Self, United-States, Female, *, *, *, *, *, 9
42, 29, *, United-States, *, *, *, *, *, <=50K, 10
42, 29, *, United-States, *, *, *, *, *, <=50K, 13
42, 29, *, United-States, *, *, *, *, *, <=50K, 7
42, 29, *, United-States, *, *, *, *, *, <=50K, 14
42, 29, *, United-States, *, *, *, *, *, <=50K, 9
42, 29, *, United-States, *, *, *, *, *, <=50K, 10
42, 29, *, United-States, *, *, *, *, *, <=50K, 9
36, 40, *, United-States, *, *, *, *, *, *, 10
36, 40, *, United-States, *, *, *, *, *, *, 14
36, 40, *, United-States, *, *, *, *, *, *, 7
36, 40, *, United-States, *, *, *, *, *, *, 13
36, 40, *, United-States, *, *, *, *, *, *, 9
36, 40, *, United-States, *, *, *, *, *, *, 7
36, 40, *, United-States, *, *, *, *, *, *, 9
39, 37.5, *, *, *, *, *, *, *, *, 9
39, 37.5, *, *, *, *, *, *, *, *, 13
39, 37.5, *, *, *, *, *, *, *, *, 10
39, 37.5, *, *, *, *, *, *, *, *, 14
39, 37.5, *, *, *, *, *, *, *, *, 6
39, 37.5, *, *, *, *, *, *, *, *, 13
39, 37.5, *, *, *, *, *, *, *, *, 9
90, 50, Self, *, *, *, *, *, *, <=50K, 9
90, 50, Self, *, *, *, *, *, *, <=50K, 9
90, 50, Self, *, *, *, *, *, *, <=50K, 10
90, 50, Self, *, *, *, *, *, *, <=50K, 9
90, 50, Self, *, *, *, *, *, *, <=50K, 9
90, 50, Self, *, *, *, *, *, *, <=50K, 9
90, 50, Self, *, *, *, *, *, *, <=50K, 10
50, 98, *, America, *, *, *, *, *, *, 14
50, 98, *, America, *, *, *, *, *, *, 10
50, 98, *, America, *, *, *, *, *, *, 3
50, 98, *, America, *, *, *, *, *, *, 10
50, 98, *, America, *, *, *, *, *, *, 9
50, 98, *, America, *, *, *, *, *, *, 9
50, 98, *, America, *, *, *, *, *, *, 9
33, 20, *, United-States, *, *, *, *, *, *, 9
33, 20, *, United-States, *, *, *, *, *, *, 7
33, 20, *, United-States, *, *, *, *, *, *, 13
33, 20, *, United-States, *, *, *, *, *, *, 13
33, 20, *, United-States, *, *, *, *, *, *, 13
33, 20, *, United-States, *, *, *, *, *, *, 10
33, 20, *, United-States, *, *, *, *, *, *, 13
44, 13, Private, United-States, *, *, *, *, *, *, 10
44, 13, Private, United-States, *, *, *, *, *, *, 5
44, 13, Private, United-States, *, *, *, *, *, *, 10
