age, hours-per-week, workclass, native-country, sex, race, marital-status, relationship, occupation, income, education-num
35, 40, Private, United-States, *, *, Never-married, Not-in-family, *, <=50K, 10
35, 40, Private, United-States, *, *, Never-married, Not-in-family, *, <=50K, 10
35, 40, Private, United-States, *, *, Never-married, Not-in-family, *, <=50K, 9
37.5, 60, Private, United-States, *, *, *, *, *, *, 13
37.5, 60, Private, United-States, *, *, *, *, *, *, 9
37.5, 60, Private, United-States, *, *, *, *, *, *, 13
38.5, 50, *, *, Male, White, Married-civ-spouse, Husband, *, <=50K, 13
38.5, 50, *, *, Male, White, Married-civ-spouse, Husband, *, <=50K, 9
38.5, 50, *, *, Male, White, Married-civ-spouse, Husband, *, <=50K, 8
90, 40, Private, United-States, *, *, *, *, *, <=50K, 9
90, 40, Private, United-States, *, *, *, *, *, <=50K, 9
90, 40, Private, United-States, *, *, *, *, *, <=50K, 7
66.5, 52.5, Self, United-States, Male, White, *, *, *, *, 9
66.5, 52.5, Self, United-States, Male, White, *, *, *, *, 9
66.5, 52.5, Self, United-States, Male, White, *, *, *, *, 15
35.5, 40, *, United-States, Male, *, *, Not-in-family, *, <=50K, 7
35.5, 40, *, United-States, Male, *, *, Not-in-family, *, <=50K, 7
35.5, 40, *, United-States, Male, *, *, Not-in-family, *, <=50K, 14
41, 39, Private, United-States, Female, *, Divorced, Unmarried, services, <=50K, 9
41, 39, Private, United-States, Female, *, Divorced, Unmarried, services, <=50K, 9
41, 39, Private, United-States, Female, *, Divorced, Unmarried, services, <=50K, 9
25.5, 42, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 10
25.5, 42, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
25.5, 42, Private, United-States, Male, White, Never-married, Not-in-family, *, <=50K, 13
40, 39, *, United-States, Female, White, *, Not-in-family, *, <=50K, 10
40, 39, *, United-States, Female, White, *, Not-in-family, *, <=50K, 13
40, 39, *, United-States, Female, White, *, Not-in-family, *, <=50K, 9
41, 50, Private, *, *, White, *, *, *, >50K, 13
41, 50, Private, *, *, White, *, *, *, >50K, 15
41, 50, Private, *, *, White, *, *, *, >50K, 8
41, 20, Self, United-States, *, White, *, *, *, <=50K, 9
41, 20, Self, United-States, *, White, *, *, *, <=50K, 9
41, 20, Self, United-States, *, White, *, *, *, <=50K, 13
59, 45, Private, United-States, *, White, *, *, *, >50K, 9
59, 45, Private, United-States, *, White, *, *, *, >50K, 13
59, 45, Private, United-States, *, White, *, *, *, >50K, 10
42.5, 40, *, United-States, *, *, Married-civ-spouse, *, bureaucracy, <=50K, 13
42.5, 40, *, United-States, *, *, Married-civ-spouse, *, bureaucracy, <=50K, 10
42.5, 40, *, United-States, *, *, Married-civ-spouse, *, bureaucracy, <=50K, 10
59, 30, *, *, *, *, *, *, services, <=50K, 6
59, 30, *, *, *, *, *, *, services, <=50K, 12
59, 30, *, *, *, *, *, *, services, <=50K, 2
20.5, 40, *, United-States, *, *, Never-married, Own-child, *, <=50K, 10
20.5, 40, *, United-States, *, *, Never-married, Own-child, *, <=50K, 10
20.5, 40, *, United-States, *, *, Never-married, Own-child, *, <=50K, 9
42, 40, *, *, Male, *, Married-civ-spouse, Husband, manual-labor, >50K, 9
42, 40, *, *, Male, *, Married-civ-spouse, Husband, manual-labor, >50K, 10
42, 40, *, *, Male, *, Married-civ-spouse, Husband, manual-labor, >50K, 11
50.5, 40, Private, United-States, Male, *, *, *, Craft-repair, <=50K, 4
50.5, 40, Private, United-States, Male, *, *, *, Craft-repair, <=50K, 9
50.5, 40, Private, United-States, Male, *, *, *, Craft-repair, <=50K, 2
34, 45, Private, United-States, *, *, *, *, *, <=50K, 13
34, 45, Private, United-States, *, *, *, *, *, <=50K, 12
34, 45, Private, United-States, *, *, *, *, *, <=50K, 9
21, 24, Private, United-States, *, *, Never-married, *, *, <=50K, 5
21, 24, Private, United-States, *, *, Never-married, *, *, <=50K, 5
21, 24, Private, United-States, *, *, Never-married, *, *, <=50K, 10
50, 98, Self, United-States, Male, White, *, *, *, *, 14
50, 98, Self, United-States, Male, White, *, *, *, *, 14
50, 98, Self, United-States, Male, White, *, *, *, *, 10
25.5, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 10
25.5, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 12
25.5, 40, Private, United-States, *, White, Never-married, *, *, <=50K, 9
24.5, 51.5, Private, United-States, *, White, *, *, *, *, 10
24.5, 51.5, Private, United-States, *, White, *, *, *, *, 9
24.5, 51.5, Private, United-States, *, White, *, *, *, *, 13
24, 17.5, *, *, Female, *, *, *, *, <=50K, 13
24, 17.5, *, *, Female, *, *, *, *, <=50K, 10
24, 17.5, *, *, Female, *, *, *, *, <=50K, 10
24, 40, Private, *, *, *, *, *, *, <=50K, 10
24, 40, Private, *, *, *, *, *, *, <=50K, 9
24, 40, Private, *, *, *, *, *, *, <=50K, 13
27, 45, Private, United-States, Male, White, *, Not-in-family, *, <=50K, 12
27, 45, Private, United-States, Male, White, *, Not-in-family, *, <=50K, 9
27, 45, Private, United-States, Male, White, *, Not-in-family, *, <=50K, 9
36, 40, *, United-States, Female, *, Divorced, *, *, *, 13
36, 40, *, United-States, Female, *, Divorced, *, *, *, 10
36, 40, *, United-States, Female, *, Divorced, *, *, *, 9
63, 45, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
63, 45, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 14
63, 45, *, United-States, Male, White, Married-civ-spouse, Husband, *, *, 9
20.5, 49, *, America, Male, *, *, *, *, <=50K, 3
20.5, 49, *, America, Male, *, *, *, *, <=50K, 3
20.5, 49, *, America, Male, *, *, *, *, <=50K, 10
43.5, 42, Self, United-States, Male, *, Never-married, *, *, <=50K, 13
43.5, 42, Self, United-States, Male, *, Never-married, *, *, <=50K, 9
43.5, 42, Self, United-States, Male, *, Never-married, *, *, <=50K, 12
31, 25, Private, United-States, *, White, *, *, services, *, 13
31, 25, Private, United-States, *, White, *, *, services, *, 7
31, 25, Private, United-States, *, White, *, *, services, *, 12
27, 40, Self, *, Male, *, Married-civ-spouse, Husband, *, <=50K, 9
27, 40, Self, *, Male, *, Married-civ-spouse, Husband, *, <=50K, 5
27, 40, Self, *, Male, *, Married-civ-spouse, Husband, *, <=50K, 4
46, 35, *, United-States, Male, White, *, *, *, <=50K, 7
46, 35, *, United-States, Male, White, *, *, *, <=50K, 14
46, 35, *, United-States, Male, White, *, *, *, <=50K, 14
40.5, 39, *, United-States, *, White, *, *, *, *, 11
40.5, 39, *, United-States, *, White, *, *, *, *, 10
40.5, 39, *, United-States, *, White, *, *, *, *, 9
29, 40, Private, United-States, Male, White, *, Not-in-family, manual-labor, <=50K, 9
29, 40, Private, United-States, Male, White, *, Not-in-family, manual-labor, <=50K, 9
29, 40, Private, United-States, Male, White, *, Not-in-family, manual-labor, <=50K, 11
44, 13, *, United-States, *, White, *, *, *, *, 10
44, 13, *, United-States, *, White, *, *, *, *, 13
44, 13, *, United-States, *, White, *, *, *, *, 13
34, 37.5, *, United-States, Female, White, *, *, *, *, 9
34, 37.5, *, United-States, Female, White, *, *, *, *, 13
34, 37.5, *, United-States, Female, White, *, *, *, *, 6
31, 40, *, America, Male, White, *, *, *, <=50K, 10
31, 40, *, America, Male, White, *, *, *, <=50K, 9
31, 40, *, America, Male, White, *, *, *, <=50K, 5
29.5, 60, *, United-States, Male, *, *, *, manual-labor, <=50K, 9
29.5, 60, *, United-States, Male, *, *, *, manual-labor, <=50K, 9
29.5, 60, *, United-States, Male, *, *, *, manual-labor, <=50K, 9
23, 72, *, *, Male, White, *, *, manual-labor, <=50K, 9
23, 72, *, *, Male, White, *, *, manual-labor, <=50K, 9
23, 72, *, *, Male, White, *, *, manual-labor, <=50K, 9
54, 41, *, United-States, Male, *, *, *, manual-labor, <=50K, 9
54, 41, *, United-States, Male, *, *, *, manual-labor, <=50K, 9
54, 41, *, United-States, Male, *, *, *, manual-labor, <=50K, 11
31.5, 27, Private, America, *, *, *, *, *, <=50K, 10
31.5, 27, Private, America, *, *, *, *, *, <=50K, 7
